dates,temperature_stream,dH
18-06-2019 13:00,14.288,-0.018367717386101795
18-06-2019 13:15,14.204,-0.018747776736935035
18-06-2019 13:30,14.129,-0.01944025395045441
18-06-2019 13:45,14.065,-0.019146784593398965
18-06-2019 14:00,14.005,-0.019365320104752844
18-06-2019 14:15,13.931,-0.019385212206579166
18-06-2019 14:30,13.852,-0.020876267188151717
18-06-2019 14:45,13.774,-0.020633789632749637
18-06-2019 15:00,13.694,-0.020663833598862185
18-06-2019 15:15,13.631,-0.021172184425192645
18-06-2019 15:30,13.559,-0.021145786295974637
18-06-2019 15:45,13.494,-0.02165752107706728
18-06-2019 16:00,13.433,-0.021241959945025233
18-06-2019 16:15,13.373,-0.021386384864169963
18-06-2019 16:30,13.318,-0.021615962502307677
18-06-2019 16:45,13.279,-0.02172485623833332
18-06-2019 17:00,13.254,-0.021751553173013187
18-06-2019 17:15,13.228,-0.02093352501555567
18-06-2019 17:30,13.198,-0.021877508906043817
18-06-2019 17:45,13.156,-0.02307972909216476
18-06-2019 18:00,13.111,-0.023483513733427237
18-06-2019 18:15,13.079,-0.02347524837776671
18-06-2019 18:30,13.058,-0.022769677057620917
18-06-2019 18:45,13.035,-0.021884163994283744
18-06-2019 19:00,13.013,-0.02226463565562838
18-06-2019 19:15,12.986,-0.022146496044417388
18-06-2019 19:30,12.951,-0.021835164001121444
18-06-2019 19:45,12.921,-0.02209265225745135
18-06-2019 20:00,12.892,-0.021084672715710934
18-06-2019 20:15,12.834,-0.02273132329109944
18-06-2019 20:30,12.796,-0.02380585918536203
18-06-2019 20:45,12.77,-0.02346369684579047
18-06-2019 21:00,12.745,-0.02313544502868395
18-06-2019 21:15,12.733,-0.022379540372925586
18-06-2019 21:30,12.716,-0.022708646212965637
18-06-2019 21:45,12.698,-0.02267669317397048
18-06-2019 22:00,12.674,-0.021944993128158095
18-06-2019 22:15,12.644,-0.020774882563299603
18-06-2019 22:30,12.61,-0.021370684927760147
18-06-2019 22:45,12.583,-0.021131628934215003
18-06-2019 23:00,12.551,-0.021529020369370072
18-06-2019 23:15,12.521,-0.021415957032184896
18-06-2019 23:30,12.509,-0.02091358778521572
18-06-2019 23:45,12.491,-0.021123468878419694
19-06-2019 00:00,12.473,-0.021376254880375298
19-06-2019 00:15,12.453,-0.019775767355674267
19-06-2019 00:30,12.444,-0.02039947965456173
19-06-2019 00:45,12.441,-0.018976957107399012
19-06-2019 01:00,12.437,-0.019174851793858406
19-06-2019 01:15,12.453,-0.019015161813072286
19-06-2019 01:30,12.456,-0.019782393042003757
19-06-2019 01:45,12.459,-0.019734411175461045
19-06-2019 02:00,12.477,-0.020238329834733892
19-06-2019 02:15,12.506,-0.02086015562499581
19-06-2019 02:30,12.576,-0.020503783957497197
19-06-2019 02:45,12.606,-0.019903048225970808
19-06-2019 03:00,12.65,-0.021778872334169804
19-06-2019 03:15,12.754,-0.02173552434546567
19-06-2019 03:30,12.855,-0.021697252630787197
19-06-2019 03:45,12.975,-0.021880368412775433
19-06-2019 04:00,12.912,-0.02101962885216308
19-06-2019 04:15,12.95,-0.021271277752326564
19-06-2019 04:30,12.963,-0.021498916231905817
19-06-2019 04:45,13.016,-0.021218114995658077
19-06-2019 05:00,13.121,-0.020623098961360452
19-06-2019 05:15,13.281,-0.01987651539497711
19-06-2019 05:30,13.409,-0.019215280104479336
19-06-2019 05:45,13.497,-0.01854371311940602
19-06-2019 06:00,13.598,-0.01856785003658154
19-06-2019 06:15,13.608,-0.01775911972047672
19-06-2019 06:30,13.714,-0.01695568311578195
19-06-2019 06:45,13.924,-0.017673015883869308
19-06-2019 07:00,14.11,-0.015794190045743985
19-06-2019 07:15,14.171,-0.01619804990119598
19-06-2019 07:30,14.339,-0.015036174606322165
19-06-2019 07:45,14.526,-0.015047419811417492
19-06-2019 08:00,14.581,-0.01410404242080295
19-06-2019 08:15,14.593,-0.014590809509808709
19-06-2019 08:30,14.692,-0.012266303359339275
19-06-2019 08:45,14.78,-0.012698589392064277
19-06-2019 09:00,14.816,-0.012711788798555912
19-06-2019 09:15,14.952,-0.012466077033005426
19-06-2019 09:30,15.124,-0.010805965852758033
19-06-2019 09:45,15.314,-0.009770689714117795
19-06-2019 10:00,15.473,-0.008682550991801605
19-06-2019 10:15,15.564,-0.007978604298148997
19-06-2019 10:30,15.566,-0.008256059186729472
19-06-2019 10:45,15.527,-0.008263538212227079
19-06-2019 11:00,15.491,-0.00762625248719645
19-06-2019 11:15,15.44,-0.007907570650055692
19-06-2019 11:30,15.411,-0.006989303858488006
19-06-2019 11:45,15.348,-0.008000824621023002
19-06-2019 12:00,15.234,-0.00822491504215418
19-06-2019 12:15,15.136,-0.006857815779937021
19-06-2019 12:30,15.063,-0.007160755287215724
19-06-2019 12:45,14.958,-0.007888389664202812
19-06-2019 13:00,14.87,-0.007502910105368229
19-06-2019 13:15,14.777,-0.008210240753783012
19-06-2019 13:30,14.696,-0.008004043788333597
19-06-2019 13:45,14.622,-0.009377423435373894
19-06-2019 14:00,14.572,-0.00889644442013278
19-06-2019 14:15,14.517,-0.009200132650479642
19-06-2019 14:30,14.454,-0.009158506382949584
19-06-2019 14:45,14.381,-0.00855261984697327
19-06-2019 15:00,14.294,-0.008684220063043152
19-06-2019 15:15,14.203,-0.009583194415004628
19-06-2019 15:30,14.123,-0.008259749468372523
19-06-2019 15:45,14.047,-0.009219155686534619
19-06-2019 16:00,13.966,-0.008615103693016662
19-06-2019 16:15,13.906,-0.008759527928396127
19-06-2019 16:30,13.858,-0.008021629549603802
19-06-2019 16:45,13.816,-0.008646569891076171
19-06-2019 17:00,13.78,-0.00933156807909794
19-06-2019 17:15,13.747,-0.009551226333171507
19-06-2019 17:30,13.717,-0.00823289526765998
19-06-2019 17:45,13.676,-0.00916428625152994
19-06-2019 18:00,13.637,-0.009261478027200268
19-06-2019 18:15,13.595,-0.009375446669720901
19-06-2019 18:30,13.565,-0.009648537084014225
19-06-2019 18:45,13.538,-0.009694220815185103
19-06-2019 19:00,13.509,-0.00986420488345216
19-06-2019 19:15,13.475,-0.010038748982899108
19-06-2019 19:30,13.442,-0.011241343872436688
19-06-2019 19:45,13.409,-0.010836915124206
19-06-2019 20:00,13.371,-0.011494092951062952
19-06-2019 20:15,13.351,-0.012093511066742335
19-06-2019 20:30,13.329,-0.012727517453110737
19-06-2019 20:45,13.303,-0.012100616072588565
19-06-2019 21:00,13.278,-0.013258470827150901
19-06-2019 21:15,13.242,-0.012710897168527732
19-06-2019 21:30,13.216,-0.012844601330607393
19-06-2019 21:45,13.188,-0.013500461541617331
19-06-2019 22:00,13.166,-0.013272448358621288
19-06-2019 22:15,13.13,-0.012139793776367758
19-06-2019 22:30,13.103,-0.012423410074598833
19-06-2019 22:45,13.081,-0.013326554027719843
19-06-2019 23:00,13.057,-0.012891295666978948
19-06-2019 23:15,13.029,-0.013621265786432777
19-06-2019 23:30,12.989,-0.013271586814268852
19-06-2019 23:45,12.969,-0.012950477610103324
20-06-2019 00:00,12.963,-0.012601779157464374
20-06-2019 00:15,12.96,-0.013320654500201756
20-06-2019 00:30,12.959,-0.01315852347708368
20-06-2019 00:45,12.956,-0.012956870816210737
20-06-2019 01:00,12.947,-0.013089115139248826
20-06-2019 01:15,12.936,-0.01337686411531024
20-06-2019 01:30,12.944,-0.014627104458833915
20-06-2019 01:45,12.962,-0.013734628612845221
20-06-2019 02:00,13.01,-0.013684618014482099
20-06-2019 02:15,13.044,-0.013892327468905839
20-06-2019 02:30,13.044,-0.01441499976068221
20-06-2019 02:45,13.081,-0.014188573597084444
20-06-2019 03:00,13.163,-0.014361874611108482
20-06-2019 03:15,13.197,-0.014573484946905598
20-06-2019 03:30,13.318,-0.01576514916341309
20-06-2019 03:45,13.407,-0.015423436057682418
20-06-2019 04:00,13.497,-0.01401908389117194
20-06-2019 04:15,13.616,-0.013864544714835744
20-06-2019 04:30,13.703,-0.015129338320261995
20-06-2019 04:45,13.783,-0.014338688811547465
20-06-2019 05:00,13.867,-0.01428627477794729
20-06-2019 05:15,13.963,-0.014900052649932606
20-06-2019 05:30,14.042,-0.01402138271030915
20-06-2019 05:45,14.28,-0.013825419660989121
20-06-2019 06:00,14.456,-0.013125875048718273
20-06-2019 06:15,14.667,-0.012651850610944319
20-06-2019 06:30,14.871,-0.012677237451196234
20-06-2019 06:45,14.83,-0.011868987138373574
20-06-2019 07:00,14.966,-0.013124984102455363
20-06-2019 07:15,15.036,-0.012101619840135606
20-06-2019 07:30,14.979,-0.01192892532598517
20-06-2019 07:45,14.954,-0.012103842761318073
20-06-2019 08:00,15.148,-0.011510361780251532
20-06-2019 08:15,15.234,-0.01209425295215701
20-06-2019 08:30,15.364,-0.010251669413124175
20-06-2019 08:45,15.349,-0.010975246326470593
20-06-2019 09:00,15.381,-0.016159531347222925
20-06-2019 09:15,15.639,-0.013117437384187263
20-06-2019 09:30,15.775,-0.011073575887698426
20-06-2019 09:45,15.737,-0.00916029648065973
20-06-2019 10:00,15.676,-0.008413189150011244
20-06-2019 10:15,15.496,-0.007914233943479941
20-06-2019 10:30,15.282,-0.011564474970768993
20-06-2019 10:45,15.306,-0.012374185806398638
20-06-2019 11:00,15.288,-0.010321751943603092
20-06-2019 11:15,15.215,-0.009029369773468535
20-06-2019 11:30,15.209,-0.006703096773311355
20-06-2019 11:45,15.179,-0.0060244548680675036
20-06-2019 12:00,15.149,-0.004440887117176899
20-06-2019 12:15,15.096,-0.00207322032971174
20-06-2019 12:30,14.995,0.00033024772818964583
20-06-2019 12:45,14.898,0.0007902118988847554
20-06-2019 13:00,14.798,-0.00030341472420323596
20-06-2019 13:15,14.741,-0.00124627518820643
20-06-2019 13:30,14.747,-0.0021137457350136383
20-06-2019 13:45,14.746,-0.0013275277095911536
20-06-2019 14:00,14.682,-0.0026566841482677044
20-06-2019 14:15,14.587,-0.0013898242039261334
20-06-2019 14:30,14.501,0.00028231782781424096
20-06-2019 14:45,14.439,-0.0007743170893476785
20-06-2019 15:00,14.357,0.0004677324289397253
20-06-2019 15:15,14.255,-0.00010660585713406972
20-06-2019 15:30,14.156,6.913619922192786e-05
20-06-2019 15:45,14.08,0.0016957893729187428
20-06-2019 16:00,14.032,-0.0002303824299654077
20-06-2019 16:15,13.982,0.0009370929031993706
20-06-2019 16:30,13.918,0.0019443613289663781
20-06-2019 16:45,13.846,-0.0009897524085634246
20-06-2019 17:00,13.78,-0.0015616872594000207
20-06-2019 17:15,13.727,-0.0007620387147946529
20-06-2019 17:30,13.688,0.00012760702637286297
20-06-2019 17:45,13.657,-0.0001627778651478299
20-06-2019 18:00,13.629,-0.0003466724558800814
20-06-2019 18:15,13.599,0.0007649296747328323
20-06-2019 18:30,13.577,0.0009344351072485644
20-06-2019 18:45,13.563,0.0017610657166886377
20-06-2019 19:00,13.551,0.0020372029894221043
20-06-2019 19:15,13.529,0.0029985182804668107
20-06-2019 19:30,13.499,0.00535829373192297
20-06-2019 19:45,13.47,0.004755349438286698
20-06-2019 20:00,13.445,0.00565308070482527
20-06-2019 20:15,13.427,0.007050223249389713
20-06-2019 20:30,13.412,0.005835178360193922
20-06-2019 20:45,13.391,0.005011737516153971
20-06-2019 21:00,13.362,0.006491682678172074
20-06-2019 21:15,13.33,0.005130856963124525
20-06-2019 21:30,13.299,0.0061627566684216446
20-06-2019 21:45,13.245,0.005326385821441476
20-06-2019 22:00,13.206,0.0032087132219707592
20-06-2019 22:15,13.163,0.004087690856005812
20-06-2019 22:30,13.13,0.004655942262853112
20-06-2019 22:45,13.106,0.008574384782118189
20-06-2019 23:00,13.066,0.008803146688182398
20-06-2019 23:15,13.029,0.009606463633939364
20-06-2019 23:30,12.984,0.009187076834713311
20-06-2019 23:45,12.953,0.009044913127611071
21-06-2019 00:00,12.93,0.013382406033545435
21-06-2019 00:15,12.907,0.013058751170948148
21-06-2019 00:30,12.886,0.013885238873428244
21-06-2019 00:45,12.873,0.015205029777981337
21-06-2019 01:00,12.861,0.01363621084588604
21-06-2019 01:15,12.855,0.013001971979295557
21-06-2019 01:30,12.859,0.014748381869277644
21-06-2019 01:45,12.874,0.012215005914570325
21-06-2019 02:00,12.906,0.012776220008341851
21-06-2019 02:15,12.95,0.013026191632079537
21-06-2019 02:30,13.004,0.015141940115829795
21-06-2019 02:45,13.073,0.014591693618417856
21-06-2019 03:00,13.144,0.01493415544721669
21-06-2019 03:15,13.216,0.015426530095932202
21-06-2019 03:30,13.246,0.017306643464228836
21-06-2019 03:45,13.351,0.017113749837605746
21-06-2019 04:00,13.388,0.016478156431838763
21-06-2019 04:15,13.479,0.016082150305301163
21-06-2019 04:30,13.58,0.015937096322026074
21-06-2019 04:45,13.625,0.015775302395230024
21-06-2019 05:00,13.775,0.015241190025230857
21-06-2019 05:15,13.874,0.0150069402183947
21-06-2019 05:30,13.874,0.014531074400508746
21-06-2019 05:45,14.033,0.015529501056417472
21-06-2019 06:00,14.167,0.015311564523518138
21-06-2019 06:15,14.262,0.014532272357417834
21-06-2019 06:30,14.301,0.01549148370245261
21-06-2019 06:45,14.382,0.015347695368857186
21-06-2019 07:00,14.542,0.014428746863226377
21-06-2019 07:15,14.626,0.014629381397479586
21-06-2019 07:30,14.489,0.01337173724264782
21-06-2019 07:45,14.592,0.014376826508215382
21-06-2019 08:00,14.716,0.013740214975828814
21-06-2019 08:15,14.646,0.015809980239181072
21-06-2019 08:30,14.759,0.015018237389657291
21-06-2019 08:45,14.753,0.015320129368405976
21-06-2019 09:00,14.683,0.01509637604359683
21-06-2019 09:15,14.845,0.015581106195597855
21-06-2019 09:30,14.864,0.0147785379729092
21-06-2019 09:45,14.762,0.016170072957763737
21-06-2019 10:00,14.782,0.015115661645549698
21-06-2019 10:15,14.731,0.01612932327742412
21-06-2019 10:30,14.664,0.013398696743225615
21-06-2019 10:45,14.685,0.014042712770685535
21-06-2019 11:00,14.68,0.013932838515135068
21-06-2019 11:15,14.64,0.014875400173676405
21-06-2019 11:30,14.568,0.014784781434402958
21-06-2019 11:45,14.527,0.014715410703662862
21-06-2019 12:00,14.454,0.014946844764750578
21-06-2019 12:15,14.364,0.014767262682137986
21-06-2019 12:30,14.265,0.015578793017388135
21-06-2019 12:45,14.222,0.013095502191467889
21-06-2019 13:00,14.204,0.014079187550000372
21-06-2019 13:15,14.164,0.014904733023815514
21-06-2019 13:30,14.135,0.014126264111207624
21-06-2019 13:45,14.09,0.015641546266983063
21-06-2019 14:00,14.048,0.015613388809496061
21-06-2019 14:15,14.011,0.01501641105238322
21-06-2019 14:30,13.979,0.015247007500905935
21-06-2019 14:45,13.916,0.015733294586629688
21-06-2019 15:00,13.844,0.01662171296897756
21-06-2019 15:15,13.795,0.016690926433684944
21-06-2019 15:30,13.75,0.01625593747649547
21-06-2019 15:45,13.715,0.01652436392727467
21-06-2019 16:00,13.67,0.01775880723970761
21-06-2019 16:15,13.622,0.019179300371284503
21-06-2019 16:30,13.559,0.018464221293820842
21-06-2019 16:45,13.496,0.01707824874016236
21-06-2019 17:00,13.446,0.01943148807855098
21-06-2019 17:15,13.391,0.017953737119570018
21-06-2019 17:30,13.332,0.016828067200459502
21-06-2019 17:45,13.294,0.015932956122776943
21-06-2019 18:00,13.272,0.01701128759854769
21-06-2019 18:15,13.248,0.01615156616455492
21-06-2019 18:30,13.224,0.016348891958235624
21-06-2019 18:45,13.197,0.016572345793817347
21-06-2019 19:00,13.177,0.016491699772306072
21-06-2019 19:15,13.16,0.01675937750001711
21-06-2019 19:30,13.144,0.017387596496386288
21-06-2019 19:45,13.12,0.01785405985681944
21-06-2019 20:00,13.1,0.01735995596551079
21-06-2019 20:15,13.081,0.017550139146250497
21-06-2019 20:30,13.055,0.017950809920067787
21-06-2019 20:45,13.038,0.017091230709269732
21-06-2019 21:00,13.008,0.01839395893305257
21-06-2019 21:15,12.978,0.017882935951698754
21-06-2019 21:30,12.957,0.018978561220931455
21-06-2019 21:45,12.947,0.019839263858214464
21-06-2019 22:00,12.936,0.019906463633939286
21-06-2019 22:15,12.924,0.020810588790350686
21-06-2019 22:30,12.912,0.019077946515873665
21-06-2019 22:45,12.891,0.02272062646582191
21-06-2019 23:00,12.868,0.023886978372501737
21-06-2019 23:15,12.841,0.023006579190284992
21-06-2019 23:30,12.826,0.02396413582315089
21-06-2019 23:45,12.812,0.025457759027412104
22-06-2019 00:00,12.8,0.026521805961066437
22-06-2019 00:15,12.793,0.025589434457671503
22-06-2019 00:30,12.794,0.028906587395469346
22-06-2019 00:45,12.787,0.027482747232459616
22-06-2019 01:00,12.787,0.027884503141901835
22-06-2019 01:15,12.793,0.02902581214230527
22-06-2019 01:30,12.8,0.029408207235604947
22-06-2019 01:45,12.814,0.029954567894481365
22-06-2019 02:00,12.825,0.028604088916847212
22-06-2019 02:15,12.832,0.028272685625200893
22-06-2019 02:30,12.841,0.026801806508078674
22-06-2019 02:45,12.861,0.028813221286983177
22-06-2019 03:00,12.865,0.02219686835465535
22-06-2019 03:15,12.889,0.026656790131898343
22-06-2019 03:30,12.9,0.028091299085805647
22-06-2019 03:45,12.88,0.02891947910754939
22-06-2019 04:00,12.883,0.029236598540844705
22-06-2019 04:15,12.918,0.029919904409602828
22-06-2019 04:30,12.95,0.0305864334115105
22-06-2019 04:45,12.957,0.030567072595368113
22-06-2019 05:00,12.969,0.03125826980013539
22-06-2019 05:15,12.99,0.03151613207611681
22-06-2019 05:30,13.097,0.032188642657385615
22-06-2019 05:45,13.209,0.03185547183228598
22-06-2019 06:00,13.27,0.032898713837359476
22-06-2019 06:15,13.437,0.03383656572010746
22-06-2019 06:30,13.409,0.033832095945955085
22-06-2019 06:45,13.5,0.03354140472755364
22-06-2019 07:00,13.66,0.03391353581904838
22-06-2019 07:15,13.73,0.036325493507647896
22-06-2019 07:30,13.834,0.03663407818173112
22-06-2019 07:45,13.955,0.036362941285068534
22-06-2019 08:00,14.105,0.03831347496393138
22-06-2019 08:15,14.143,0.03775368310210667
22-06-2019 08:30,14.211,0.03645284138694967
22-06-2019 08:45,14.264,0.03819634595792106
22-06-2019 09:00,14.301,0.037720674329397165
22-06-2019 09:15,14.28,0.03802839062147426
22-06-2019 09:30,14.252,0.03775868416194297
22-06-2019 09:45,14.295,0.03909521501001717
22-06-2019 10:00,14.339,0.0403320241505924
22-06-2019 10:15,14.331,0.03860614978563958
22-06-2019 10:30,14.276,0.03830636243666624
22-06-2019 10:45,14.192,0.0387883226551976
22-06-2019 11:00,14.156,0.03899654903623269
22-06-2019 11:15,14.135,0.03940567867130715
22-06-2019 11:30,14.122,0.03853726521206987
22-06-2019 11:45,14.077,0.0389213902317281
22-06-2019 12:00,14.039,0.04004676066161134
22-06-2019 12:15,13.988,0.03862258340227959
22-06-2019 12:30,13.981,0.04022946481685345
22-06-2019 12:45,13.877,0.03383603375065815
22-06-2019 13:00,13.816,0.026723548195201254
22-06-2019 13:15,13.792,0.02047717796360996
22-06-2019 13:30,13.789,0.01980510909476299
22-06-2019 13:45,13.757,0.02239943384228273
22-06-2019 14:00,13.705,0.021819983042619038
22-06-2019 14:15,13.663,0.01862458478348561
22-06-2019 14:30,13.593,0.020007855096445034
22-06-2019 14:45,13.511,0.01939324644954836
22-06-2019 15:00,13.424,0.02354444201327869
22-06-2019 15:15,13.357,0.021902066338915085
22-06-2019 15:30,13.29,0.01650346874166658
22-06-2019 15:45,13.23,0.017162555641406136
22-06-2019 16:00,13.186,0.018145155180548274
22-06-2019 16:15,13.126,0.022299128199167177
22-06-2019 16:30,13.078,0.02244024369397398
22-06-2019 16:45,13.034,0.030295599286148917
22-06-2019 17:00,12.986,0.024901845482704153
22-06-2019 17:15,12.947,0.032395109710151866
22-06-2019 17:30,12.915,0.03656915397712115
22-06-2019 17:45,12.883,0.0365423141354813
22-06-2019 18:00,12.862,0.04024350251967528
22-06-2019 18:15,12.835,0.039304594903212954
22-06-2019 18:30,12.8,0.044319980991323005
22-06-2019 18:45,12.766,0.0507490553781564
22-06-2019 19:00,12.73,0.04571885277848059
22-06-2019 19:15,12.698,0.05292361930679872
22-06-2019 19:30,12.671,0.054516163529323265
22-06-2019 19:45,12.642,0.05671380795766119
22-06-2019 20:00,12.618,0.0528350669064403
22-06-2019 20:15,12.598,0.06114838802316593
22-06-2019 20:30,12.586,0.060102241382847005
22-06-2019 20:45,12.574,0.0610180678158483
22-06-2019 21:00,12.56,0.06367405315591898
22-06-2019 21:15,12.547,0.06397970242531564
22-06-2019 21:30,12.527,0.06575961545036198
22-06-2019 21:45,12.502,0.06549498458109108
22-06-2019 22:00,12.477,0.06652143399271102
22-06-2019 22:15,12.455,0.06736573309902967
22-06-2019 22:30,12.432,0.06497479025497602
22-06-2019 22:45,12.417,0.05704691177375562
22-06-2019 23:00,12.414,0.06711693686794444
22-06-2019 23:15,12.409,0.06351997757249626
22-06-2019 23:30,12.399,0.06030461336487766
22-06-2019 23:45,12.387,0.06024140336002291
23-06-2019 00:00,12.37,0.061624636065887584
23-06-2019 00:15,12.363,0.05947139467620287
23-06-2019 00:30,12.355,0.06136132349622896
23-06-2019 00:45,12.358,0.058643820470567314
23-06-2019 01:00,12.341,0.05694952512495813
23-06-2019 01:15,12.334,0.056937681625173514
23-06-2019 01:30,12.346,0.05698528878829944
23-06-2019 01:45,12.369,0.05437573658623306
23-06-2019 02:00,12.414,0.05449868238415304
23-06-2019 02:15,12.453,0.04600687936327774
23-06-2019 02:30,12.493,0.04567280254907725
23-06-2019 02:45,12.551,0.04901618882864148
23-06-2019 03:00,12.63,0.0446993367476016
23-06-2019 03:15,12.659,0.045302281041237874
23-06-2019 03:30,12.696,0.04516985757167573
23-06-2019 03:45,12.812,0.04715257540222497
23-06-2019 04:00,12.858,0.04655951356932351
23-06-2019 04:15,12.906,0.047518350894706914
23-06-2019 04:30,12.951,0.04701330880894911
23-06-2019 04:45,13.035,0.045548411954953585
23-06-2019 05:00,13.15,0.04468594315174809
23-06-2019 05:15,13.311,0.04476722575880852
23-06-2019 05:30,13.356,0.04735921408009625
23-06-2019 05:45,13.415,0.04461554608920394
23-06-2019 06:00,13.437,0.04675126120520477
23-06-2019 06:15,13.421,0.04550331968081834
23-06-2019 06:30,13.67,0.04665402498478619
23-06-2019 06:45,13.877,0.04374731177649075
23-06-2019 07:00,13.885,0.044919308849975095
23-06-2019 07:15,14.08,0.045381863807615816
23-06-2019 07:30,14.071,0.0450701946679977
23-06-2019 07:45,14.048,0.04675921955021916
23-06-2019 08:00,14.132,0.04399934221772455
23-06-2019 08:15,14.244,0.04378708845872449
23-06-2019 08:30,14.415,0.04353814248302548
23-06-2019 08:45,14.433,0.04474656168589178
23-06-2019 09:00,14.339,0.0449580674055891
23-06-2019 09:15,14.232,0.046087607436632025
23-06-2019 09:30,14.343,0.04393899240336682
23-06-2019 09:45,14.46,0.044211064691040566
