dates,Temp_profondeur_10,Temp_profondeur_20,Temp_profondeur_30,Temp_profondeur_40
2015-07-24 07:30:00,17.272,16.749,17.272,15.676
2015-07-24 07:45:00,17.272,16.725,17.249,15.676
2015-07-24 08:00:00,17.249,16.677,17.249,15.7
2015-07-24 08:15:00,17.249,16.654,17.534,15.796
2015-07-24 08:30:00,17.225,16.63,17.534,15.867
2015-07-24 08:45:00,17.201,16.606,17.677,15.819
2015-07-24 09:00:00,17.177,16.558,17.653,15.796
2015-07-24 09:15:00,17.177,16.534,17.653,15.843
2015-07-24 09:30:00,17.153,16.534,17.629,15.867
2015-07-24 09:45:00,17.13,16.511,17.629,15.915
2015-07-24 10:00:00,17.13,16.511,17.605,15.891
2015-07-24 10:15:00,17.106,16.511,17.605,15.963
2015-07-24 10:30:00,17.082,16.487,17.582,15.986
2015-07-24 10:45:00,17.082,16.487,17.582,15.986
2015-07-24 11:00:00,17.058,16.487,17.558,16.058
2015-07-24 11:15:00,17.058,16.487,17.558,16.082
2015-07-24 11:30:00,17.058,16.487,17.534,16.249
2015-07-24 11:45:00,17.034,16.844,17.534,16.201
2015-07-24 12:00:00,17.034,16.868,17.51,16.225
2015-07-24 12:15:00,17.034,17.13,17.51,16.915
2015-07-24 12:30:00,17.034,17.106,17.51,16.987
2015-07-24 12:45:00,17.034,17.106,17.486,16.939
2015-07-24 13:00:00,17.034,17.106,17.486,16.963
2015-07-24 13:15:00,17.011,17.13,17.486,16.963
2015-07-24 13:30:00,17.034,17.439,17.463,16.987
2015-07-24 13:45:00,17.034,17.463,17.463,16.963
2015-07-24 14:00:00,17.034,17.439,17.463,17.058
2015-07-24 14:15:00,17.034,17.439,17.463,17.034
2015-07-24 14:30:00,17.034,17.439,17.463,17.058
2015-07-24 14:45:00,17.034,17.534,17.463,17.439
2015-07-24 15:00:00,17.034,17.558,17.463,17.201
2015-07-24 15:15:00,17.058,17.582,17.463,17.106
2015-07-24 15:30:00,17.058,17.582,17.463,17.011
2015-07-24 15:45:00,17.058,17.605,17.439,16.915
2015-07-24 16:00:00,17.058,17.605,17.439,16.844
2015-07-24 16:15:00,17.082,17.629,17.439,16.773
2015-07-24 16:30:00,17.082,17.558,17.439,16.701
2015-07-24 16:45:00,17.082,17.51,17.439,16.749
2015-07-24 17:00:00,17.106,17.629,17.439,16.749
2015-07-24 17:15:00,17.106,17.605,17.439,16.749
2015-07-24 17:30:00,17.106,17.605,17.439,16.773
2015-07-24 17:45:00,17.106,17.605,17.439,16.773
2015-07-24 18:00:00,17.13,17.748,17.439,17.272
2015-07-24 18:15:00,17.13,17.748,17.534,17.225
2015-07-24 18:30:00,17.13,17.748,17.534,17.177
2015-07-24 18:45:00,17.153,17.748,17.534,17.177
2015-07-24 19:00:00,17.153,17.748,17.534,17.153
2015-07-24 19:15:00,17.153,17.772,17.534,17.13
2015-07-24 19:30:00,17.153,17.772,17.534,17.13
2015-07-24 19:45:00,17.153,17.772,17.534,17.106
2015-07-24 20:00:00,17.177,17.772,17.534,17.106
2015-07-24 20:15:00,17.177,17.772,17.534,17.034
2015-07-24 20:30:00,17.177,17.772,17.534,17.011
2015-07-24 20:45:00,17.201,17.772,17.534,17.011
2015-07-24 21:00:00,17.201,17.772,17.534,17.011
2015-07-24 21:15:00,17.201,17.748,17.558,17.011
2015-07-24 21:30:00,17.201,17.772,17.558,17.011
2015-07-24 21:45:00,17.201,17.772,17.558,17.011
2015-07-24 22:00:00,17.225,17.819,17.558,17.011
2015-07-24 22:15:00,17.225,17.819,17.558,17.011
2015-07-24 22:30:00,17.225,17.843,17.582,16.987
2015-07-24 22:45:00,17.225,17.843,17.582,16.987
2015-07-24 23:00:00,17.249,17.843,17.582,16.963
2015-07-24 23:15:00,17.249,17.819,17.582,16.963
2015-07-24 23:30:00,17.296,17.843,17.582,16.987
2015-07-24 23:45:00,17.296,17.772,17.582,17.177
2015-07-25 00:00:00,17.296,17.819,17.582,17.201
2015-07-25 00:15:00,17.296,17.819,17.582,17.249
2015-07-25 00:30:00,17.296,17.796,17.582,17.272
2015-07-25 00:45:00,17.296,17.796,17.582,17.249
2015-07-25 01:00:00,17.32,17.867,17.582,17.272
2015-07-25 01:15:00,17.796,17.843,17.582,17.272
2015-07-25 01:30:00,17.843,17.843,17.582,17.249
2015-07-25 01:45:00,17.843,17.796,17.582,17.272
2015-07-25 02:00:00,17.843,18.723,17.582,17.344
2015-07-25 02:15:00,17.843,17.772,17.582,17.344
2015-07-25 02:30:00,17.867,17.748,17.582,17.344
2015-07-25 02:45:00,17.867,17.748,17.582,17.344
2015-07-25 03:00:00,18.01,17.772,17.582,17.368
2015-07-25 03:15:00,18.01,17.748,17.582,17.415
2015-07-25 03:30:00,18.01,17.748,17.582,17.415
2015-07-25 03:45:00,18.01,17.748,17.582,17.415
2015-07-25 04:00:00,18.01,17.748,17.582,17.391
2015-07-25 04:15:00,18.01,17.724,17.582,17.368
2015-07-25 04:30:00,18.01,17.724,17.582,17.368
2015-07-25 04:45:00,18.01,17.724,17.582,17.344
2015-07-25 05:00:00,18.033,17.701,17.582,17.32
2015-07-25 05:15:00,18.033,17.701,17.582,17.296
2015-07-25 05:30:00,18.033,17.677,17.582,17.272
2015-07-25 05:45:00,18.033,17.677,17.582,17.225
2015-07-25 06:00:00,18.033,17.629,17.582,17.177
2015-07-25 06:15:00,18.033,17.558,17.582,17.153
2015-07-25 06:30:00,18.033,17.558,17.558,17.106
2015-07-25 06:45:00,18.033,17.534,17.558,17.082
2015-07-25 07:00:00,18.033,17.486,17.558,17.034
2015-07-25 07:15:00,18.01,17.51,17.558,17.011
2015-07-25 07:30:00,18.01,17.463,17.558,17.011
2015-07-25 07:45:00,18.01,17.463,17.558,16.963
2015-07-25 08:00:00,17.986,17.463,17.558,16.939
2015-07-25 08:15:00,17.986,17.415,17.534,16.915
2015-07-25 08:30:00,17.986,17.415,17.534,16.892
2015-07-25 08:45:00,17.962,17.391,17.534,16.725
2015-07-25 09:00:00,17.962,17.391,17.534,16.558
2015-07-25 09:15:00,17.962,17.368,17.534,16.415
2015-07-25 09:30:00,17.962,17.439,17.51,16.249
2015-07-25 09:45:00,17.938,17.344,17.51,16.272
2015-07-25 10:00:00,17.938,17.344,17.51,16.32
2015-07-25 10:15:00,17.938,17.32,17.51,16.177
2015-07-25 10:30:00,17.915,17.272,17.486,16.153
2015-07-25 10:45:00,17.915,17.272,17.486,16.177
2015-07-25 11:00:00,17.891,17.272,17.486,16.153
2015-07-25 11:15:00,18.01,17.249,17.486,16.153
2015-07-25 11:30:00,18.01,17.272,17.463,16.249
2015-07-25 11:45:00,17.986,17.249,17.463,16.225
2015-07-25 12:00:00,17.962,17.225,17.463,16.272
2015-07-25 12:15:00,17.962,17.225,17.463,16.392
2015-07-25 12:30:00,17.962,17.249,17.439,16.511
2015-07-25 12:45:00,17.938,17.201,17.439,16.463
2015-07-25 13:00:00,17.938,17.225,17.415,16.606
2015-07-25 13:15:00,17.938,17.249,17.415,16.439
2015-07-25 13:30:00,17.915,17.249,17.415,16.511
2015-07-25 13:45:00,17.915,17.201,17.415,16.487
2015-07-25 14:00:00,17.915,17.249,17.391,16.654
2015-07-25 14:15:00,17.891,17.225,17.391,16.582
2015-07-25 14:30:00,17.891,17.177,17.391,16.773
2015-07-25 14:45:00,17.891,17.177,17.368,16.558
2015-07-25 15:00:00,17.891,17.177,17.391,16.606
2015-07-25 15:15:00,17.891,17.201,17.368,16.582
2015-07-25 15:30:00,17.867,17.201,17.344,16.677
2015-07-25 15:45:00,17.843,17.177,17.368,16.677
2015-07-25 16:00:00,17.843,17.177,17.344,16.701
2015-07-25 16:15:00,17.867,17.177,17.344,16.701
2015-07-25 16:30:00,17.843,17.13,17.344,16.725
2015-07-25 16:45:00,17.843,17.177,17.344,16.701
2015-07-25 17:00:00,17.819,17.296,17.32,16.749
2015-07-25 17:15:00,17.819,17.225,17.32,16.701
2015-07-25 17:30:00,17.819,17.177,17.32,16.677
2015-07-25 17:45:00,17.819,17.153,17.296,16.654
2015-07-25 18:00:00,17.796,17.13,17.296,16.654
2015-07-25 18:15:00,17.796,17.153,17.296,16.654
2015-07-25 18:30:00,17.796,17.153,17.296,16.654
2015-07-25 18:45:00,17.819,17.153,17.296,16.654
2015-07-25 19:00:00,17.796,17.106,17.272,16.654
2015-07-25 19:15:00,17.796,17.13,17.272,16.654
2015-07-25 19:30:00,17.796,17.13,17.272,16.487
2015-07-25 19:45:00,17.772,17.13,17.272,16.487
2015-07-25 20:00:00,17.772,17.011,17.272,16.249
2015-07-25 20:15:00,17.772,17.058,17.249,16.225
2015-07-25 20:30:00,17.772,17.034,17.249,16.177
2015-07-25 20:45:00,17.748,17.058,17.249,16.177
2015-07-25 21:00:00,17.748,17.034,17.249,16.129
2015-07-25 21:15:00,17.772,17.058,17.225,16.106
2015-07-25 21:30:00,17.772,17.058,17.225,16.153
2015-07-25 21:45:00,17.772,17.082,17.225,16.058
2015-07-25 22:00:00,17.748,17.034,17.225,15.986
2015-07-25 22:15:00,17.748,17.058,17.201,15.963
2015-07-25 22:30:00,17.748,17.034,17.201,15.891
2015-07-25 22:45:00,17.724,17.058,17.201,15.796
2015-07-25 23:00:00,17.724,17.034,17.201,15.7
2015-07-25 23:15:00,17.701,17.011,17.201,15.629
2015-07-25 23:30:00,17.701,16.987,17.177,15.581
2015-07-25 23:45:00,17.701,17.011,17.177,15.533
2015-07-26 00:00:00,17.677,17.011,17.177,15.509
2015-07-26 00:15:00,17.677,16.915,17.153,15.438
2015-07-26 00:30:00,17.653,16.915,17.153,15.414
2015-07-26 00:45:00,17.629,16.915,17.153,15.366
2015-07-26 01:00:00,17.368,16.892,17.13,15.318
2015-07-26 01:15:00,17.344,16.892,17.13,15.27
2015-07-26 01:30:00,17.32,16.844,17.106,15.223
2015-07-26 01:45:00,17.296,16.868,17.106,15.175
2015-07-26 02:00:00,17.296,16.892,17.082,15.127
2015-07-26 02:15:00,17.272,16.892,17.082,15.103
2015-07-26 02:30:00,17.249,16.868,17.082,15.055
2015-07-26 02:45:00,17.225,16.844,17.058,15.008
2015-07-26 03:00:00,17.201,16.82,17.058,15.079
2015-07-26 03:15:00,17.201,16.82,17.058,15.199
2015-07-26 03:30:00,17.177,16.82,17.034,15.223
2015-07-26 03:45:00,17.177,16.796,17.011,15.27
2015-07-26 04:00:00,17.153,16.82,17.011,15.247
2015-07-26 04:15:00,17.153,16.749,16.987,15.199
2015-07-26 04:30:00,17.13,16.749,16.987,15.151
2015-07-26 04:45:00,17.106,16.701,16.963,15.103
2015-07-26 05:00:00,17.082,16.725,16.963,15.055
2015-07-26 05:15:00,17.058,16.677,16.939,14.984
2015-07-26 05:30:00,17.034,16.677,16.915,14.96
2015-07-26 05:45:00,17.011,16.701,16.915,14.912
2015-07-26 06:00:00,16.987,16.63,16.892,14.864
2015-07-26 06:15:00,16.963,16.606,16.868,14.84
2015-07-26 06:30:00,16.939,16.725,16.868,14.816
2015-07-26 06:45:00,16.939,16.677,16.844,14.792
2015-07-26 07:00:00,16.915,16.654,16.82,14.768
2015-07-26 07:15:00,16.892,16.63,16.82,14.768
2015-07-26 07:30:00,16.868,16.606,16.796,14.745
2015-07-26 07:45:00,16.868,16.606,16.773,14.721
2015-07-26 08:00:00,16.844,16.582,16.749,14.697
2015-07-26 08:15:00,16.796,16.558,16.725,14.697
2015-07-26 08:30:00,16.773,16.582,16.725,14.697
2015-07-26 08:45:00,16.725,16.582,16.701,14.721
2015-07-26 09:00:00,16.701,16.558,16.677,14.697
2015-07-26 09:15:00,16.677,16.558,16.654,14.697
2015-07-26 09:30:00,16.654,16.558,16.654,14.745
2015-07-26 09:45:00,16.63,16.511,16.63,14.792
2015-07-26 10:00:00,16.606,16.511,16.606,14.84
2015-07-26 10:15:00,16.582,16.511,16.606,14.816
2015-07-26 10:30:00,16.558,16.487,16.582,14.84
2015-07-26 10:45:00,16.534,16.487,16.558,14.864
2015-07-26 11:00:00,16.511,16.487,16.534,14.84
2015-07-26 11:15:00,16.511,16.534,16.511,14.816
2015-07-26 11:30:00,16.487,16.487,16.511,14.768
2015-07-26 11:45:00,16.463,16.487,16.487,14.745
2015-07-26 12:00:00,16.463,16.463,16.463,14.529
2015-07-26 12:15:00,16.439,16.32,16.463,14.553
2015-07-26 12:30:00,16.415,16.439,16.439,14.697
2015-07-26 12:45:00,16.415,16.439,16.415,14.673
2015-07-26 13:00:00,16.415,16.463,16.415,14.697
2015-07-26 13:15:00,16.415,16.463,16.392,14.721
2015-07-26 13:30:00,16.392,16.463,16.392,14.601
2015-07-26 13:45:00,16.368,16.463,16.368,14.577
2015-07-26 14:00:00,16.368,16.439,16.368,14.553
2015-07-26 14:15:00,16.368,16.487,16.344,14.529
2015-07-26 14:30:00,16.368,16.439,16.344,14.553
2015-07-26 14:45:00,16.344,16.439,16.32,14.529
2015-07-26 15:00:00,16.344,16.439,16.32,14.529
2015-07-26 15:15:00,16.344,16.439,16.296,14.481
2015-07-26 15:30:00,16.344,16.511,16.296,14.314
2015-07-26 15:45:00,16.344,16.463,16.272,14.29
2015-07-26 16:00:00,16.32,16.463,16.272,14.29
2015-07-26 16:15:00,16.32,16.439,16.272,14.29
2015-07-26 16:30:00,16.32,16.439,16.249,14.29
2015-07-26 16:45:00,16.32,16.415,16.249,14.266
2015-07-26 17:00:00,16.32,16.439,16.249,14.218
2015-07-26 17:15:00,16.32,16.463,16.225,14.218
2015-07-26 17:30:00,16.32,16.439,16.225,14.194
2015-07-26 17:45:00,16.296,16.344,16.225,14.17
2015-07-26 18:00:00,16.296,16.32,16.201,14.17
2015-07-26 18:15:00,16.296,16.344,16.201,14.17
2015-07-26 18:30:00,16.296,16.344,16.201,14.194
2015-07-26 18:45:00,16.272,16.272,16.201,14.194
2015-07-26 19:00:00,16.296,16.296,16.177,14.194
2015-07-26 19:15:00,16.296,16.296,16.177,14.194
2015-07-26 19:30:00,16.272,16.272,16.177,14.194
2015-07-26 19:45:00,16.272,16.296,16.153,14.194
2015-07-26 20:00:00,16.272,16.249,16.153,14.194
2015-07-26 20:15:00,16.272,16.296,16.153,14.194
2015-07-26 20:30:00,16.249,16.249,16.153,14.194
2015-07-26 20:45:00,16.249,16.249,16.129,14.194
2015-07-26 21:00:00,16.249,16.272,16.129,14.218
2015-07-26 21:15:00,16.249,16.249,16.129,14.218
2015-07-26 21:30:00,16.249,16.225,16.106,14.242
2015-07-26 21:45:00,16.249,16.249,16.106,14.266
2015-07-26 22:00:00,16.225,16.272,16.106,14.29
2015-07-26 22:15:00,16.249,16.296,16.106,14.361
2015-07-26 22:30:00,16.225,16.249,16.106,14.409
2015-07-26 22:45:00,16.225,16.201,16.106,14.529
2015-07-26 23:00:00,16.225,16.225,16.106,14.625
2015-07-26 23:15:00,16.225,16.249,16.106,14.673
2015-07-26 23:30:00,16.249,16.225,16.082,14.745
2015-07-26 23:45:00,16.249,16.249,16.082,14.792
2015-07-27 00:00:00,16.249,16.249,16.082,14.816
2015-07-27 00:15:00,16.272,16.272,16.082,14.864
2015-07-27 00:30:00,16.272,16.32,16.082,14.984
2015-07-27 00:45:00,16.272,16.296,16.058,14.96
2015-07-27 01:00:00,16.272,16.272,16.058,14.96
2015-07-27 01:15:00,16.272,16.32,16.058,14.96
2015-07-27 01:30:00,16.272,16.249,16.058,14.96
2015-07-27 01:45:00,16.272,16.249,16.034,14.96
2015-07-27 02:00:00,16.272,16.296,16.058,14.984
2015-07-27 02:15:00,16.272,16.344,16.034,14.984
2015-07-27 02:30:00,16.272,16.249,16.034,14.984
2015-07-27 02:45:00,16.272,16.249,16.034,14.984
2015-07-27 03:00:00,16.272,16.249,16.034,14.984
2015-07-27 03:15:00,16.272,16.272,16.034,14.984
2015-07-27 03:30:00,16.272,16.249,16.034,14.984
2015-07-27 03:45:00,16.272,16.249,16.034,14.984
2015-07-27 04:00:00,16.272,16.249,16.01,14.984
2015-07-27 04:15:00,16.272,16.296,16.01,14.984
2015-07-27 04:30:00,16.272,16.249,16.01,14.984
2015-07-27 04:45:00,16.272,16.272,16.01,14.96
2015-07-27 05:00:00,16.272,16.272,16.01,14.984
2015-07-27 05:15:00,16.272,16.153,16.01,14.984
2015-07-27 05:30:00,16.272,16.177,16.01,15.055
2015-07-27 05:45:00,16.272,16.32,15.986,15.055
2015-07-27 06:00:00,16.249,16.272,16.01,15.031
2015-07-27 06:15:00,16.249,16.225,15.986,15.031
2015-07-27 06:30:00,16.249,16.296,15.986,15.031
2015-07-27 06:45:00,16.249,16.177,15.986,15.031
2015-07-27 07:00:00,16.249,16.249,15.986,15.031
2015-07-27 07:15:00,16.249,16.177,15.986,15.031
2015-07-27 07:30:00,16.249,16.177,15.986,15.031
2015-07-27 07:45:00,16.272,16.201,15.986,15.031
2015-07-27 08:00:00,16.249,16.201,15.986,15.031
2015-07-27 08:15:00,16.249,16.177,15.963,15.055
2015-07-27 08:30:00,16.249,16.249,15.963,15.055
2015-07-27 08:45:00,16.249,16.153,15.963,15.055
2015-07-27 09:00:00,16.249,16.392,15.963,15.079
2015-07-27 09:15:00,16.249,16.415,15.963,15.103
2015-07-27 09:30:00,16.249,16.368,15.963,15.079
2015-07-27 09:45:00,16.249,16.392,15.963,15.079
2015-07-27 10:00:00,16.249,16.415,15.963,15.055
2015-07-27 10:15:00,16.249,16.392,15.963,15.079
2015-07-27 10:30:00,16.249,16.368,15.963,15.175
2015-07-27 10:45:00,16.272,16.368,15.939,15.151
2015-07-27 11:00:00,16.296,16.344,15.963,15.151
2015-07-27 11:15:00,16.32,16.463,15.939,15.103
2015-07-27 11:30:00,16.344,16.344,15.939,15.127
2015-07-27 11:45:00,16.344,16.439,15.939,15.151
2015-07-27 12:00:00,16.344,16.415,15.939,15.199
2015-07-27 12:15:00,16.344,16.415,15.939,15.199
2015-07-27 12:30:00,16.344,16.511,15.939,15.199
2015-07-27 12:45:00,16.344,16.439,15.939,15.223
2015-07-27 13:00:00,16.344,16.415,15.939,15.342
2015-07-27 13:15:00,16.344,16.439,15.939,15.438
2015-07-27 13:30:00,16.344,16.463,15.939,15.485
2015-07-27 13:45:00,16.368,16.439,15.939,15.533
2015-07-27 14:00:00,16.368,16.439,15.939,15.533
2015-07-27 14:15:00,16.368,16.392,15.939,15.557
2015-07-27 14:30:00,16.368,16.487,15.939,15.461
2015-07-27 14:45:00,16.392,16.225,15.939,15.557
2015-07-27 15:00:00,16.392,16.439,15.939,15.676
2015-07-27 15:15:00,16.392,16.463,15.939,15.676
2015-07-27 15:30:00,16.415,16.534,15.939,15.676
2015-07-27 15:45:00,16.415,16.487,15.939,15.7
2015-07-27 16:00:00,16.415,16.534,15.939,15.724
2015-07-27 16:15:00,16.439,16.511,15.963,15.748
2015-07-27 16:30:00,16.439,16.582,15.963,15.748
2015-07-27 16:45:00,16.439,16.487,15.963,15.796
2015-07-27 17:00:00,16.463,16.534,15.963,15.796
2015-07-27 17:15:00,16.463,16.558,15.963,15.819
2015-07-27 17:30:00,16.463,16.511,15.963,15.796
2015-07-27 17:45:00,16.487,16.511,15.986,15.796
2015-07-27 18:00:00,16.487,16.558,15.986,15.819
2015-07-27 18:15:00,16.487,16.511,15.986,15.843
2015-07-27 18:30:00,16.511,16.534,15.986,15.867
2015-07-27 18:45:00,16.511,16.534,16.01,15.819
2015-07-27 19:00:00,16.511,16.534,16.01,15.819
2015-07-27 19:15:00,16.534,16.511,16.01,15.843
2015-07-27 19:30:00,16.534,16.534,16.01,15.819
2015-07-27 19:45:00,16.558,16.511,16.01,15.772
2015-07-27 20:00:00,16.558,16.463,16.01,15.724
2015-07-27 20:15:00,16.558,16.558,16.01,15.7
2015-07-27 20:30:00,16.558,16.534,16.034,15.7
2015-07-27 20:45:00,16.558,16.511,16.034,15.7
2015-07-27 21:00:00,16.582,16.511,16.034,15.7
2015-07-27 21:15:00,16.582,16.558,16.058,15.652
2015-07-27 21:30:00,16.606,16.534,16.034,15.652
2015-07-27 21:45:00,16.582,16.558,16.058,15.605
2015-07-27 22:00:00,16.606,16.534,16.058,15.605
2015-07-27 22:15:00,16.606,16.654,16.058,15.605
2015-07-27 22:30:00,16.606,16.487,16.058,15.605
2015-07-27 22:45:00,16.63,16.487,16.058,15.605
2015-07-27 23:00:00,16.63,16.463,16.058,15.581
2015-07-27 23:15:00,16.63,16.511,16.082,15.581
2015-07-27 23:30:00,16.654,16.582,16.082,15.581
2015-07-27 23:45:00,16.654,16.534,16.082,15.557
2015-07-28 00:00:00,16.654,16.677,16.082,15.557
2015-07-28 00:15:00,16.654,16.534,16.082,15.533
2015-07-28 00:30:00,16.654,16.511,16.082,15.533
2015-07-28 00:45:00,16.654,16.582,16.106,15.509
2015-07-28 01:00:00,16.654,16.511,16.106,15.485
2015-07-28 01:15:00,16.654,16.558,16.106,15.485
2015-07-28 01:30:00,16.677,16.534,16.106,15.461
2015-07-28 01:45:00,16.654,16.534,16.129,15.485
2015-07-28 02:00:00,16.677,16.534,16.129,15.438
2015-07-28 02:15:00,16.677,16.511,16.106,15.438
2015-07-28 02:30:00,16.677,16.582,16.129,15.414
2015-07-28 02:45:00,16.677,16.606,16.129,15.414
2015-07-28 03:00:00,16.654,16.677,16.106,15.39
2015-07-28 03:15:00,16.677,16.534,16.129,15.39
2015-07-28 03:30:00,16.654,16.582,16.296,15.366
2015-07-28 03:45:00,16.654,16.582,16.272,15.342
2015-07-28 04:00:00,16.654,16.511,16.272,15.318
2015-07-28 04:15:00,16.654,16.487,16.296,15.318
2015-07-28 04:30:00,16.654,16.463,16.296,15.294
2015-07-28 04:45:00,16.654,16.511,16.272,15.27
2015-07-28 05:00:00,16.654,16.439,16.296,15.247
2015-07-28 05:15:00,16.63,16.463,16.296,15.223
2015-07-28 05:30:00,16.63,16.392,16.272,15.199
2015-07-28 05:45:00,16.63,16.368,16.272,15.175
2015-07-28 06:00:00,16.63,16.296,16.272,15.175
2015-07-28 06:15:00,16.63,16.32,16.272,15.151
2015-07-28 06:30:00,16.606,16.296,16.272,15.127
2015-07-28 06:45:00,16.606,16.272,16.272,15.103
2015-07-28 07:00:00,16.606,16.439,16.272,15.103
2015-07-28 07:15:00,16.606,16.249,16.272,15.103
2015-07-28 07:30:00,16.582,16.272,16.272,15.079
2015-07-28 07:45:00,16.582,16.32,16.272,15.079
2015-07-28 08:00:00,16.582,16.249,16.272,15.055
2015-07-28 08:15:00,16.582,16.32,16.272,15.055
2015-07-28 08:30:00,16.558,16.225,16.249,15.031
2015-07-28 08:45:00,16.558,16.296,16.249,15.031
2015-07-28 09:00:00,16.558,16.296,16.249,15.008
2015-07-28 09:15:00,16.534,16.32,16.249,15.055
2015-07-28 09:30:00,16.534,16.225,16.249,15.127
2015-07-28 09:45:00,16.534,16.225,16.249,15.127
2015-07-28 10:00:00,16.534,16.153,16.249,15.151
2015-07-28 10:15:00,16.511,16.153,16.225,15.031
2015-07-28 10:30:00,16.511,16.177,16.225,15.055
2015-07-28 10:45:00,16.511,16.201,16.225,15.103
2015-07-28 11:00:00,16.511,16.368,16.225,15.079
2015-07-28 11:15:00,16.487,16.272,16.225,15.055
2015-07-28 11:30:00,16.487,16.201,16.201,15.079
2015-07-28 11:45:00,16.487,16.201,16.201,15.079
2015-07-28 12:00:00,16.487,16.368,16.201,15.103
2015-07-28 12:15:00,16.487,16.201,16.201,15.103
2015-07-28 12:30:00,16.463,16.272,16.201,15.127
2015-07-28 12:45:00,16.463,16.129,16.201,15.151
2015-07-28 13:00:00,16.463,16.177,16.201,15.127
2015-07-28 13:15:00,16.463,16.487,16.177,15.103
2015-07-28 13:30:00,16.463,16.463,16.177,15.151
2015-07-28 13:45:00,16.463,16.463,16.177,15.127
2015-07-28 14:00:00,16.463,16.487,16.177,15.127
2015-07-28 14:15:00,16.463,16.463,16.177,15.151
2015-07-28 14:30:00,16.439,16.463,16.177,15.103
2015-07-28 14:45:00,16.439,16.463,16.177,15.103
2015-07-28 15:00:00,16.439,16.439,16.177,15.127
2015-07-28 15:15:00,16.439,16.439,16.177,15.127
2015-07-28 15:30:00,16.439,16.439,16.153,15.127
2015-07-28 15:45:00,16.439,16.439,16.177,15.103
2015-07-28 16:00:00,16.439,16.439,16.177,15.103
2015-07-28 16:15:00,16.439,16.439,16.177,15.079
2015-07-28 16:30:00,16.439,16.439,16.177,15.103
