dates,tension,temperature_stream,dH
2015-07-28 03:45:00,1.26825,16.127,-0.014855590654133439
2015-07-28 04:00:00,1.25784,16.117,-0.014076130030036929
2015-07-28 04:15:00,1.26581,16.105,-0.014740807473791149
2015-07-28 04:30:00,1.26272,16.096,-0.014530280576055772
2015-07-28 04:45:00,1.26482,16.084,-0.014735952192863796
2015-07-28 05:00:00,1.25502,16.069,-0.014021466347637634
2015-07-28 05:15:00,1.26574,16.053,-0.014915001158023435
2015-07-28 05:30:00,1.25891,16.036,-0.014439665340913592
2015-07-28 05:45:00,1.26154,16.025,-0.014683325272674814
2015-07-28 06:00:00,1.25635,16.019,-0.014298223029946924
2015-07-28 06:15:00,1.25555,16.009,-0.01427021828267373
2015-07-28 06:30:00,1.26013,15.998,-0.014666358855413654
2015-07-28 06:45:00,1.25921,15.985,-0.01463933610801875
2015-07-28 07:00:00,1.25475,15.975,-0.014325136926908602
2015-07-28 07:15:00,1.25597,15.964,-0.01445854162596211
2015-07-28 07:30:00,1.25456,15.954,-0.014382837806382762
2015-07-28 07:45:00,1.25177,15.946,-0.01419231432748514
2015-07-28 08:00:00,1.25307,15.939,-0.014318154077327446
2015-07-28 08:15:00,1.25601,15.925,-0.014596419945182758
2015-07-28 08:30:00,1.25055,15.918,-0.014193660139632193
2015-07-28 08:45:00,1.2464,15.912,-0.01388988090542628
2015-07-28 09:00:00,1.2377,15.909,-0.0132199480849982
2015-07-28 09:15:00,1.2459,15.923,-0.013812776750734149
2015-07-28 09:30:00,1.2501,15.956,-0.014027176929518602
2015-07-28 09:45:00,1.25158,15.95,-0.014163636674138424
2015-07-28 10:00:00,1.24056,15.96,-0.01326737415147908
2015-07-28 10:15:00,1.25051,15.912,-0.01421126317948912
2015-07-28 10:30:00,1.25471,15.92,-0.014512041891094448
2015-07-28 10:45:00,1.24979,15.936,-0.014072039243619699
2015-07-28 11:00:00,1.25368,15.937,-0.01437276343225928
2015-07-28 11:15:00,1.24918,15.926,-0.014058891584441886
2015-07-28 11:30:00,1.25174,15.933,-0.014234885308536938
2015-07-28 11:45:00,1.24727,15.936,-0.013874987338354907
2015-07-28 12:00:00,1.2496,15.952,-0.014001899894518988
2015-07-28 12:15:00,1.2549,15.952,-0.014416334457179082
2015-07-28 12:30:00,1.24548,15.958,-0.013659004820574116
2015-07-28 12:45:00,1.24758,15.965,-0.013799028752438273
2015-07-28 13:00:00,1.24197,15.96,-0.01337762938418676
2015-07-28 13:15:00,1.24704,15.952,-0.013801720181234097
2015-07-28 13:30:00,1.24769,15.969,-0.013793809659242153
2015-07-28 13:45:00,1.24361,15.961,-0.013502414371697054
2015-07-28 14:00:00,1.24784,15.964,-0.013822814645881611
2015-07-28 14:15:00,1.24144,15.967,-0.013311999938730909
2015-07-28 14:30:00,1.24662,15.955,-0.013758512773084805
2015-07-28 14:45:00,1.25414,15.95,-0.014363816387423315
2015-07-28 15:00:00,1.25135,15.955,-0.014128376071458814
2015-07-28 15:15:00,1.24849,15.964,-0.013873641526207854
2015-07-28 15:30:00,1.24437,15.953,-0.01358948385458118
2015-07-28 15:45:00,1.25227,15.949,-0.014221046503797578
2015-07-28 16:00:00,1.25296,15.942,-0.014299187181333746
2015-07-28 16:15:00,1.24495,15.933,-0.013703939897128987
2015-07-28 16:30:00,1.24857,15.933,-0.013987006522945886
2015-07-28 16:45:00,1.24205,15.927,-0.013497904663550471
2015-07-28 17:00:00,1.24685,15.92,-0.013897427615149463
2015-07-28 17:15:00,1.25048,15.915,-0.01419855189953556
2015-07-28 17:30:00,1.24342,15.915,-0.013646493783992094
2015-07-28 17:45:00,1.24887,15.912,-0.014083023050665985
2015-07-28 18:00:00,1.24624,15.908,-0.013891190238597322
2015-07-28 18:15:00,1.24495,15.897,-0.013828324984391042
2015-07-28 18:30:00,1.24758,15.887,-0.014068529774839399
2015-07-28 18:45:00,1.24884,15.879,-0.014194696857974483
2015-07-28 19:00:00,1.24197,15.868,-0.013695502384967572
2015-07-28 19:15:00,1.24804,15.86,-0.014197788382516834
2015-07-28 19:30:00,1.25521,15.854,-0.014779178817992502
2015-07-28 19:45:00,1.23835,15.851,-0.013471173161468869
2015-07-28 20:00:00,1.24296,15.847,-0.013845473601034003
2015-07-28 20:15:00,1.24346,15.843,-0.013898391766536285
2015-07-28 20:30:00,1.23293,15.837,-0.01309572715312823
2015-07-28 20:45:00,1.24704,15.831,-0.014219792280087127
2015-07-28 21:00:00,1.24922,15.826,-0.014407533523745464
2015-07-28 21:15:00,1.23899,15.82,-0.013628327470487978
2015-07-28 21:30:00,1.24273,15.816,-0.013934598085616432
2015-07-28 21:45:00,1.23941,15.811,-0.013692265726514276
2015-07-28 22:00:00,1.23693,15.803,-0.01352598275977224
2015-07-28 22:15:00,1.23697,15.795,-0.01355675169829499
2015-07-28 22:30:00,1.23735,15.791,-0.013600286439737052
2015-07-28 22:45:00,1.2398,15.788,-0.013802230104905232
2015-07-28 23:00:00,1.24189,15.784,-0.013979478639205555
2015-07-28 23:15:00,1.24517,15.78,-0.014249779462103165
2015-07-28 23:30:00,1.23312,15.773,-0.013331713285245019
2015-07-28 23:45:00,1.22488,15.765,-0.012715025963611985
2015-07-29 00:00:00,1.23697,15.756,-0.013691502209495549
2015-07-29 00:15:00,1.22404,15.747,-0.012711534538821423
2015-07-29 00:30:00,1.23484,15.738,-0.013587138976057518
2015-07-29 00:45:00,1.23716,15.73,-0.013796192971724628
2015-07-29 01:00:00,1.23236,15.722,-0.013448497139818152
2015-07-29 01:15:00,1.23644,15.713,-0.013798629829681455
2015-07-29 01:30:00,1.23594,15.705,-0.013787173359933177
2015-07-29 01:45:00,1.24006,15.695,-0.014143888999129373
2015-07-29 02:00:00,1.23266,15.686,-0.013596340787230795
2015-07-29 02:15:00,1.23095,15.677,-0.013493723266188045
2015-07-29 02:30:00,1.23503,15.667,-0.01384731109736418
2015-07-29 02:45:00,1.23278,15.657,-0.013705923309363224
2015-07-29 03:00:00,1.22686,15.647,-0.013277559135520292
2015-07-29 03:15:00,1.22385,15.636,-0.013080198136450748
2015-07-29 03:30:00,1.23255,15.626,-0.01379504779394568
2015-07-29 03:45:00,1.22969,15.617,-0.01360250579232573
2015-07-29 04:00:00,1.2398,15.608,-0.014424155541215528
2015-07-29 04:15:00,1.22755,15.598,-0.013500815748195515
2015-07-29 04:30:00,1.22343,15.589,-0.013209747793943178
2015-07-29 04:45:00,1.23854,15.58,-0.0144223735453425
2015-07-29 05:00:00,1.23781,15.57,-0.014399842462104467
2015-07-29 05:15:00,1.23526,15.56,-0.014234996113952951
2015-07-29 05:30:00,1.23487,15.551,-0.014235596257572716
2015-07-29 05:45:00,1.23598,15.542,-0.014353489201945355
2015-07-29 06:00:00,1.23583,15.534,-0.01436940105237274
2015-07-29 06:15:00,1.2293,15.527,-0.013882972382285143
2015-07-29 06:30:00,1.23461,15.518,-0.01432928516876578
2015-07-29 06:45:00,1.23697,15.508,-0.014548377255078623
2015-07-29 07:00:00,1.23739,15.512,-0.014567398674038086
2015-07-29 07:15:00,1.23625,15.505,-0.014502442134655767
2015-07-29 07:30:00,1.23789,15.503,-0.014637592546104554
2015-07-29 07:45:00,1.23392,15.493,-0.014361709013240333
2015-07-29 08:00:00,1.23247,15.499,-0.014227595124635556
2015-07-29 08:15:00,1.23457,15.5,-0.014388349904376728
2015-07-29 08:30:00,1.23114,15.513,-0.014075223529588331
2015-07-29 08:45:00,1.23526,15.508,-0.01441466346222037
2015-07-29 09:00:00,1.23228,15.533,-0.014095263231903816
2015-07-29 09:15:00,1.23461,15.545,-0.014235996353319234
2015-07-29 09:30:00,1.23991,15.562,-0.014591693513661156
2015-07-29 09:45:00,1.23709,15.541,-0.0144437410158153
2015-07-29 10:00:00,1.24273,15.513,-0.01498150590340543
2015-07-29 10:15:00,1.24022,15.599,-0.014488093797241846
2015-07-29 10:30:00,1.30335,19.928,-0.004467250061664655
